"ClienteID","Edad","Genero","CategoríaProducto","FechaCompra","Precio","Cantidad","Descuento","MétodoPago","TotalVenta"
3108,33,"M","Hogar",2023-01-26,438.66,4,56.45,"Transferencia",764.15
3109,27,"F","Hogar",2023-06-21,305.67,3,61.07,"Tarjeta",356.99
3110,53,"F","Hogar",2023-04-30,24.03,10,73.06,"Tarjeta",64.74
3111,44,"M","Alimentos",2023-10-27,359.71,9,13.54,"Transferencia",2799.05
3112,28,"M","Juguetes",2023-01-01,179.75,9,75.1,"Tarjeta",402.82
3113,19,"F","Ropa",2023-07-16,497.13,6,30.64,NA,2068.86
3114,25,"F","Electrónica",2023-07-13,153.61,1,94.54,"Tarjeta",8.39
3115,40,"M","Electrónica",2023-02-06,56.12,5,55.06,"Cash",126.1
3116,62,"M","Juguetes",2023-11-27,413.9,10,5.81,"Tarjeta",3898.52
3117,67,"F","Alimentos",2023-04-17,168.78,9,53.81,"Cash",701.64
3118,44,"F","Electrónica",2023-11-30,145.57,4,85.13,"Transferencia",86.59
3119,46,"F","Juguetes",2023-07-09,391.71,1,13.24,"Cash",339.85
3120,48,"M","Ropa",2023-02-23,488.56,1,72.44,NA,134.65
3121,69,"F","Alimentos",2023-05-23,247.987691836735,6,48.43,"Tarjeta",767.32
3122,38,"F","Ropa",2023-10-10,114.9,9,36.3,"Transferencia",658.72
3123,68,"F","Juguetes",2023-03-31,171.29,6,65.92,"Cash",350.25
3124,21,"F","Ropa",2023-11-25,287.45,7,95.91,"Transferencia",82.3
3125,62,"M","Juguetes",2023-11-17,115.23,1,9.81,"Transferencia",103.93
3126,32,"F","Electrónica",2023-11-11,285.5,4,74.67,"Cash",289.27
3127,52,"M","Alimentos",2023-02-13,19.09,1,32.84,"Tarjeta",12.82
3128,67,"M","Ropa",2023-10-19,100.15,5,0,"Transferencia",500.75
3129,49,"F","Alimentos",2023-10-14,326.64,4,0.57,"Transferencia",1299.11
3130,21,"M","Electrónica",2023-04-09,227.53,2,47.55,"Tarjeta",238.68
3131,35,"M","Juguetes",2023-11-14,199.95,7,88.55,"Tarjeta",160.26
3132,61,"M","Alimentos",2023-12-18,449.65,1,30.21,"Tarjeta",313.81
3133,34,"M","Hogar",2023-03-26,51.82,10,86.49,"Transferencia",70.01
3134,44,"F","Juguetes",2023-01-06,347.47,2,76.21,"Tarjeta",165.33
3135,27,"F","Juguetes",2023-03-16,87.17,5,53.45,"Cash",202.89
3136,64,"M","Ropa",2023-09-13,388.1,10,75.37,"Tarjeta",955.89
3137,37,"M","Electrónica",2023-09-23,136.14,5,0.05,"Tarjeta",680.36
3138,33,"F","Juguetes",2023-06-04,331.35,10,8.64,"Cash",3027.21
3139,48,"F","Hogar",2023-07-16,112.06,7,59.7,"Cash",316.12
3140,53,"F","Juguetes",2023-08-10,163.46,5,91.89,"Cash",66.28
3141,63,"M","Ropa",2023-12-10,188.32,8,58.74,"Tarjeta",621.61
3142,23,"M","Juguetes",2023-12-17,286.45,9,17.74,"Tarjeta",2120.7
3143,22,"F","Hogar",2023-03-13,434.29,4,89.25,"Cash",186.74
3144,51,"M","Juguetes",2023-09-28,85.43,7,24.29,"Cash",452.75
3145,37,"M","Alimentos",2023-05-23,36.61,8,9.85,"Cash",264.03
3146,30,"F","Alimentos",2023-11-04,270.37,8,22.77,"Tarjeta",1670.45
3147,39,"M","Electrónica",2023-06-14,391.9,2,13.16,"Cash",680.65
3148,28,"F","Hogar",2023-07-23,172.35,3,53.75,"Transferencia",239.14
3149,19,"M","Alimentos",2023-04-19,82.38,5,80.42,"Tarjeta",80.65
3150,54,"M","Juguetes",2023-01-19,498.08,3,44.19,"Tarjeta",833.94
3151,46,"F","Juguetes",2023-05-14,195.37,2,80.68,"Tarjeta",75.49
3152,20,"M","Juguetes",2023-08-17,344.83,4,83.31,"Tarjeta",230.21
3153,22,"F","Juguetes",2023-12-14,91.88,2,76.4,"Tarjeta",43.37
3154,21,"M","Hogar",2023-06-12,461.32,5,46.51,"Tarjeta",1233.8
3155,36,"M","Juguetes",2023-06-20,389.12,4,0.04,"Cash",1555.86
3156,64,"F","Juguetes",2023-10-16,128.36,1,93.4,"Cash",8.47
3157,22,"F","Alimentos",2023-05-07,233.31,4,39.76,"Tarjeta",562.18
3158,35,"F","Juguetes",2023-03-11,247.987691836735,8,99.91,"Cash",1.79
3159,41,"F","Hogar",2023-04-13,297.09,7,3.43,"Cash",2008.3
3160,31,"M","Hogar",2023-12-03,323.16,10,3.42,"Cash",3121.08
3161,26,"F","Ropa",2023-08-27,406.68,6,94.84,"Cash",125.91
3162,47,"M","Electrónica",2023-02-25,329.45,5,34.86,"Tarjeta",1073.02
3163,46,"M","Juguetes",2023-02-06,363.87,1,0,"Transferencia",363.87
3164,28,"M","Alimentos",2023-08-03,303.71,7,12.14,"Tarjeta",1867.88
3165,48,"M","Juguetes",2023-06-08,432.93,7,34.29,"Tarjeta",1991.35
3166,52,"F","Alimentos",2023-10-12,458.8,6,15.03,"Cash",2339.05
3167,60,"M","Electrónica",2023-07-04,456.56,1,27.12,"Tarjeta",332.74
3168,67,"F","Ropa",2023-08-21,319.31,2,63.45,"Tarjeta",233.42
3169,69,"F","Hogar",2023-04-06,36.8,5,46.21,"Cash",98.97
3170,55,"M","Hogar",2023-03-18,26.72,5,89.73,"Transferencia",13.72
3171,18,"M","Ropa",2023-08-07,199.9,4,93.74,"Tarjeta",50.05
3172,23,"M","Alimentos",2023-07-24,462.27,1,15.04,"Transferencia",392.74
3173,43,"F","Ropa",2023-04-17,431.34,1,39.33,"Cash",261.69
3174,21,"M","Alimentos",2023-11-05,189.79,6,1.84,"Cash",1117.79
3175,35,"F","Hogar",2023-12-05,451.49,6,67.24,"Transferencia",887.45
3176,60,"F","Electrónica",2023-06-25,103.4,1,81.89,"Transferencia",18.73
3177,69,"F","Alimentos",2023-10-16,232.24,9,58.3,"Tarjeta",871.6
3178,60,"F","Juguetes",2023-01-06,320.55,2,6.65,"Transferencia",598.47
3179,39,"F","Electrónica",2023-08-27,285.56,1,63.6,"Tarjeta",103.94
3180,63,"F","Hogar",2023-04-15,353.32,5,61.28,"Tarjeta",684.03
3181,47,"M","Alimentos",2023-08-08,327.13,2,28.48,"Transferencia",467.93
3182,23,"M","Electrónica",2023-11-05,247.987691836735,8,20.51,"Transferencia",1577
3183,21,"M","Juguetes",2023-05-28,21.61,9,57.17,"Tarjeta",83.3
3184,29,"M","Alimentos",2023-04-04,178.38,3,75.16,"Cash",132.93
3185,65,"M","Alimentos",2023-02-28,122.01,6,65.8,"Cash",250.36
3186,70,"F","Ropa",2023-05-29,437.09,5,4.67,"Tarjeta",2083.39
3187,46,"M","Hogar",2023-10-20,444.32,10,57.1,"Tarjeta",1906.13
3188,70,"M","Ropa",2023-11-13,472.4,10,77.28,"Cash",1073.29
3189,59,"F","Hogar",2023-04-07,475.95,6,4.68,"Cash",2722.05
3190,27,"M","Juguetes",2023-03-23,307.04,6,29.06,"Tarjeta",1306.89
3191,69,"F","Hogar",2023-07-23,230.52,7,14.56,"Cash",1378.69
3192,24,"M","Alimentos",2023-08-29,383.23,2,24.11,"Tarjeta",581.67
3193,24,"F","Alimentos",2023-04-08,328.75,10,5.54,"Tarjeta",3105.37
3194,57,"F","Hogar",2023-10-04,243.47,6,83.2,"Cash",245.42
3195,56,"F","Juguetes",2023-04-21,438.89,9,66.6,"Cash",1319.3
3196,40,"F","Alimentos",2023-10-19,18.74,1,17.41,"Cash",15.48
3197,65,"F","Electrónica",2023-06-04,469.35,3,28.98,"Transferencia",1000
3198,57,"F","Electrónica",2023-12-20,97.84,8,73.51,"Tarjeta",207.34
3199,52,"M","Juguetes",2023-02-24,292.07,5,85.3,"Transferencia",214.67
3200,23,"F","Juguetes",2023-08-14,29.88,1,72.22,"Transferencia",8.3
3201,44,"M","Hogar",2023-01-09,171.93,9,62.79,"Tarjeta",575.78
3202,48,"F","Hogar",2023-07-24,435.58,8,24.81,"Transferencia",2620.1
3203,19,"F","Hogar",2023-06-05,456.7,5,19.47,"Cash",1838.9
3204,62,"F","Electrónica",2023-07-21,270.21,5,38.95,"Cash",824.82
3205,67,"M","Electrónica",2023-11-15,94.54,7,38.64,"Transferencia",406.07
3206,47,"M","Juguetes",2023-08-26,320.61,3,71.14,"Cash",277.58
3207,18,"M","Ropa",2023-02-02,466.7,9,72.75,"Tarjeta",1144.58
3208,64,"M","Hogar",2023-11-30,63.93,9,27.83,"Tarjeta",415.24
3209,25,"F","Hogar",2023-08-25,204.75,7,5.56,"Tarjeta",1353.56
3210,60,"M","Electrónica",2023-02-23,372.45,8,91.83,"Cash",243.43
3211,62,"M","Hogar",2023-06-16,244.79,4,38.54,"Transferencia",601.79
3212,59,"M","Hogar",2023-10-06,485.9,1,55.27,"Tarjeta",217.34
3213,37,"F","Ropa",2023-02-04,407.09,2,64.8,"Tarjeta",286.59
3214,62,"F","Hogar",2023-10-12,156.03,8,58.15,"Cash",522.39
3215,58,"F","Electrónica",2023-11-12,493.65,4,84,"Cash",315.94
3216,54,"M","Hogar",2023-09-03,349.4,7,90.34,"Cash",236.26
3217,52,"F","Electrónica",2023-10-13,457.29,3,12.68,"Cash",1197.92
3218,58,"M","Alimentos",2023-11-25,126.61,6,27.02,NA,554.4
3219,69,"M","Hogar",2023-01-30,8.99,3,50.87,"Transferencia",13.25
3220,18,"F","Juguetes",2023-01-16,270.79,3,79.84,"Tarjeta",163.77
3221,26,"F","Hogar",2023-06-01,43.6,10,69.84,"Transferencia",131.5
3222,48,"F","Alimentos",2023-03-28,96.36,2,96.67,"Tarjeta",6.42
3223,23,"F","Hogar",2023-09-03,216.01,5,32.84,"Tarjeta",725.36
3224,59,"M","Ropa",2023-02-20,173.97,1,72.95,"Cash",47.06
3225,44,"F","Juguetes",2023-11-15,478.37,6,2.72,"Cash",2792.15
3226,28,"F","Alimentos",2023-12-15,455.56,3,56.37,"Transferencia",596.28
3227,49,"M","Juguetes",2023-05-26,168.1,5,89.57,"Cash",87.66
3228,21,"M","Hogar",2023-04-14,246.58,2,88.91,"Tarjeta",54.69
3229,28,"F","Alimentos",2023-04-01,84.56,6,61.17,"Transferencia",197.01
3230,29,"F","Hogar",2023-08-22,254.92,5,27.23,"Tarjeta",927.53
3231,42,"M","Electrónica",2023-10-14,346.99,4,77.16,"Tarjeta",317.01
3232,44,"F","Electrónica",2023-12-31,12.28,5,33.84,"Cash",40.62
3233,33,"M","Juguetes",2023-03-23,161.02,7,9.32,"Tarjeta",1022.09
3234,38,"M","Ropa",2023-05-06,131.78,2,30.53,"Tarjeta",183.1
3235,48,"F","Ropa",2023-11-13,72.01,6,46.77,"Tarjeta",229.99
3236,35,"M","Hogar",2023-07-17,111.77,4,57.1,"Transferencia",191.8
3237,51,"F","Hogar",2023-01-02,139.47,8,23.33,"Transferencia",855.45
3238,35,"M","Ropa",2023-03-29,117.47,10,46.47,"Cash",628.82
3239,25,"F","Hogar",2023-07-07,219.32,6,94.73,"Tarjeta",69.35
3240,46,"F","Juguetes",2023-10-15,373.29,5,46.63,"Tarjeta",996.12
3241,54,"F","Juguetes",2023-06-23,94.86,4,5.81,"Transferencia",357.39
3242,58,"M","Alimentos",2023-05-31,445.59,6,94.42,"Cash",149.18
3243,52,"M","Ropa",2023-07-26,247.987691836735,4,5.64,"Tarjeta",936
3244,55,"M","Alimentos",2023-05-21,29.69,6,97.19,"Cash",5.01
3245,63,"F","Hogar",2023-07-15,277.51,1,67.49,"Transferencia",90.22
3246,54,"F","Ropa",2023-05-08,306.03,10,2.32,"Cash",2989.3
3247,51,"F","Juguetes",2023-08-17,56.72,5,52.36,"Transferencia",135.11
3248,44,"M","Ropa",2023-05-11,15.48,5,17.28,"Cash",64.03
3249,58,"F","Electrónica",2023-08-13,224.74,2,9.43,"Tarjeta",407.09
3250,21,"M","Alimentos",2023-02-22,68.76,6,53.19,"Transferencia",193.12
3251,47,"M","Ropa",2023-06-22,30.74,6,67.72,"Transferencia",59.54
3252,70,"F","Ropa",2023-10-28,372.52,7,4.25,"Transferencia",2496.82
3253,29,"F","Ropa",2023-12-29,256.83,1,46.26,"Cash",138.02
3254,18,"M","Alimentos",2023-11-15,251.09,10,95.26,"Transferencia",119.02
3255,50,"M","Hogar",2023-01-20,348.81,10,93.52,"Transferencia",226.03
3256,67,"F","Juguetes",2023-12-05,61.37,4,35.26,"Cash",158.92
3257,43,"M","Juguetes",2023-03-25,12.36,5,74.99,"Cash",15.46
3258,49,"M","Alimentos",2023-10-14,8.97,8,37.31,"Transferencia",44.99
3259,29,"M","Juguetes",2023-05-07,42.63,10,22.65,"Transferencia",329.74
3260,28,"M","Alimentos",2023-11-19,370.82,7,41.66,"Cash",1514.35
3261,46,"M","Juguetes",2023-10-19,353.75,7,61.57,"Transferencia",951.62
3262,43,"F","Ropa",2023-09-04,361.67,5,5.19,"Cash",1714.5
3263,29,"M","Hogar",2023-12-24,135.24,5,57.78,"Transferencia",285.49
3264,45,"M","Alimentos",2023-08-19,487.36,5,63.86,"Transferencia",880.66
3265,48,"F","Alimentos",2023-08-22,326.43,6,23.51,"Tarjeta",1498.12
3266,28,"M","Juguetes",2023-06-12,455.94,10,7.05,"Tarjeta",4237.96
3267,32,"M","Ropa",2023-07-02,288.05,10,66.02,"Cash",978.79
3268,45,"F","Hogar",2023-08-01,201.61,9,24.93,"Transferencia",1362.14
3269,40,"F","Electrónica",2023-11-26,273.51,8,66.2,"Cash",739.57
3270,22,"F","Electrónica",2023-11-05,225.2,10,10.38,"Transferencia",2018.24
3271,44,"M","Electrónica",2023-01-11,56.21,4,50.4,"Cash",111.52
3272,38,"M","Electrónica",2023-11-01,215.32,6,77.75,"Tarjeta",287.45
3273,37,"F","Juguetes",2023-12-18,15.06,2,99.08,"Cash",0.28
3274,35,"M","Hogar",2023-06-13,177.64,4,86.02,"Cash",99.34
3275,70,"F","Ropa",2023-08-16,132.01,7,74.87,"Cash",232.22
3276,52,"F","Electrónica",2023-06-02,17.38,4,99.4,"Transferencia",0.42
3277,68,"M","Juguetes",2023-05-18,224.69,4,93.33,"Tarjeta",59.95
3278,39,"F","Ropa",2023-08-13,340.98,7,56.72,"Tarjeta",1033.03
3279,66,"F","Hogar",2023-12-27,257.09,4,90.48,"Tarjeta",97.9
3280,44,"F","Hogar",2023-11-30,398.76,6,34.58,"Transferencia",1565.21
3281,32,"F","Electrónica",2023-08-11,380.99,10,10.04,"Transferencia",3427.39
3282,20,"M","Alimentos",2023-01-16,247.987691836735,2,28.81,"Transferencia",353.08
3283,22,"M","Ropa",2023-11-26,76.01,7,83.12,"Cash",89.81
3284,35,"M","Electrónica",2023-12-12,150.51,1,97.68,"Cash",3.49
3285,47,"F","Juguetes",2023-04-14,24.92,8,52.11,"Tarjeta",95.47
3286,27,"F","Hogar",2023-02-06,231.61,4,0,"Tarjeta",926.44
3287,54,"F","Electrónica",2023-08-10,448.3,6,23.12,"Cash",2067.92
3288,20,"M","Juguetes",2023-07-29,42.93,2,41.35,"Transferencia",50.36
3289,57,"F","Hogar",2023-08-26,317.58,4,38.98,"Transferencia",775.15
3290,70,"M","Juguetes",2023-09-03,247.987691836735,2,29.56,"Tarjeta",349.37
3291,28,"F","Ropa",2023-07-05,172.67,6,96.69,"Cash",34.29
3292,30,"M","Electrónica",2023-05-09,92.45,8,62.72,"Tarjeta",275.72
3293,36,"F","Alimentos",2023-07-05,318.13,4,94.11,"Cash",74.95
3294,53,"M","Juguetes",2023-08-18,109.64,8,40.97,"Transferencia",517.76
3295,37,"M","Ropa",2023-08-24,206.99,3,4.53,"Tarjeta",592.84
3296,48,"M","Ropa",2023-12-29,350.36,5,2.92,"Tarjeta",1700.65
3297,34,"F","Hogar",2023-07-15,353.72,8,6.22,"Transferencia",2653.75
3298,21,"M","Electrónica",2023-01-06,372.46,10,23.2,"Tarjeta",2860.49
3299,40,"F","Alimentos",2023-10-08,335.44,3,9.71,"Transferencia",908.61
3300,33,"M","Hogar",2023-12-23,264.94,8,78.69,"Transferencia",451.67
3301,58,"M","Juguetes",2023-09-04,367.32,1,10.21,"Cash",329.82
3302,31,"M","Juguetes",2023-06-30,181.63,8,11.26,"Cash",1289.43
3303,28,"F","Alimentos",2023-05-02,53.6,6,10.23,"Tarjeta",288.7
3304,44,"F","Ropa",2023-08-07,214.95,5,7.15,"Tarjeta",997.91
3305,60,"M","Ropa",2023-07-12,77.44,8,94.35,"Tarjeta",35
3306,29,"M","Ropa",2023-10-28,493.19,4,97.67,"Transferencia",45.97
3307,23,"F","Juguetes",2023-09-04,219.9,4,35.81,"Tarjeta",564.62
3308,52,"M","Juguetes",2023-03-20,222.9,10,89.27,"Tarjeta",239.17
3309,32,"F","Juguetes",2023-05-02,177.26,2,8.45,"Transferencia",324.56
3310,31,"F","Electrónica",2023-03-07,173.87,9,21.22,"Cash",1232.77
3311,34,"F","Ropa",2023-11-04,498.62,9,16.92,"Tarjeta",3728.28
3312,24,"M","Hogar",2023-08-15,217.24,7,16.72,"Transferencia",1266.42
3313,18,"F","Alimentos",2023-08-05,436.86,9,35.03,"Transferencia",2554.45
3314,35,"F","Electrónica",2023-10-18,152.18,8,52.08,"Tarjeta",583.4
3315,20,"M","Juguetes",2023-08-18,43.52,6,11.77,"Cash",230.39
3316,26,"M","Hogar",2023-06-14,293.43,10,0,"Tarjeta",2934.3
3317,28,"M","Juguetes",2023-09-22,268.02,9,84.23,"Transferencia",380.4
3318,37,"M","Ropa",2023-03-22,417.26,9,88.39,"Transferencia",435.99
3319,66,"F","Electrónica",2023-04-21,444.64,10,16.69,"Cash",3704.3
3320,40,"M","Electrónica",2023-09-02,285.26,7,86.62,"Transferencia",267.17
3321,64,"M","Juguetes",2023-02-19,82.14,1,25.06,"Cash",61.56
3322,53,"F","Ropa",2023-02-09,145.35,2,97.2,"Tarjeta",8.14
3323,67,"M","Hogar",2023-03-15,488.39,1,85.78,"Transferencia",69.45
3324,43,"F","Electrónica",2023-10-11,311.41,10,0,"Tarjeta",3114.1
3325,52,"M","Alimentos",2023-09-26,39.96,6,0.65,"Tarjeta",238.2
3326,69,"M","Electrónica",2023-04-25,127.46,7,20.01,"Transferencia",713.69
3327,53,"F","Hogar",2023-10-14,77.66,3,14.88,"Transferencia",198.31
3328,28,"M","Hogar",2023-09-28,99.07,1,51.9,"Transferencia",47.65
3329,42,"F","Juguetes",2023-07-25,218.91,1,38.18,"Cash",135.33
3330,61,"M","Ropa",2023-02-06,376.99,10,45.54,"Tarjeta",2053.09
3331,30,"M","Juguetes",2023-08-29,264.47,5,75.47,"Tarjeta",324.37
3332,44,"M","Ropa",2023-10-12,395.87,9,95.25,"Transferencia",169.23
3333,60,"F","Alimentos",2023-06-05,286.96,7,61.28,"Tarjeta",777.78
3334,25,"F","Juguetes",2023-06-12,228.5,5,34.99,"Transferencia",742.74
3335,68,"F","Ropa",2023-07-31,6.92,3,72.87,"Transferencia",5.63
3336,33,"M","Ropa",2023-09-09,94.57,5,88.06,"Tarjeta",56.46
3337,32,"M","Hogar",2023-08-07,93.98,1,16.93,"Cash",78.07
3338,48,"F","Alimentos",2023-12-27,418.55,4,76.79,"Tarjeta",388.58
3339,38,"M","Electrónica",2023-06-29,45.54,2,21.24,"Transferencia",71.73
3340,48,"M","Alimentos",2023-05-30,388.95,8,5.6,"Transferencia",2937.35
3341,44,"F","Hogar",2023-10-25,475.24,8,2.28,"Cash",3715.24
3342,69,"F","Ropa",2023-07-04,479.69,5,87.42,"Cash",301.73
3343,54,"F","Ropa",2023-07-19,228.81,4,9.33,"Cash",829.85
3344,24,"M","Ropa",2023-01-03,304.45,8,0,"Transferencia",2435.6
3345,48,"F","Alimentos",2023-06-11,330.39,10,27.3,"Cash",2401.94
3346,44,"M","Juguetes",2023-07-24,445.64,10,33.32,"Cash",2971.53
3347,67,"F","Ropa",2023-07-26,374.69,4,72.31,"Tarjeta",415.01
3348,67,"F","Alimentos",2023-07-13,40.38,8,18.32,"Transferencia",263.86
3349,59,"F","Alimentos",2023-05-19,164.1,6,70.52,"Transferencia",290.26
3350,54,"F","Ropa",2023-12-02,422.43,7,88.05,"Transferencia",353.36
3351,33,"M","Alimentos",2023-08-16,262.01,4,39.71,"Cash",631.86
3352,28,"F","Alimentos",2023-02-15,60.65,9,69.89,"Transferencia",164.36
3353,26,"M","Juguetes",2023-02-20,211.84,7,22.2,"Cash",1153.68
3354,26,"F","Hogar",2023-12-22,147,4,94.52,"Tarjeta",32.22
3355,18,"F","Alimentos",2023-11-18,475.29,7,21.24,"Cash",2620.37
3356,42,"M","Juguetes",2023-05-08,346.46,8,44.48,"Tarjeta",1538.84
3357,67,"F","Electrónica",2023-01-28,68.57,4,54.18,"Tarjeta",125.68
3358,44,"F","Electrónica",2023-08-15,295.67,8,35.01,"Tarjeta",1537.25
3359,45,"M","Ropa",2023-04-12,58.19,6,63.9,"Transferencia",126.04
3360,55,"F","Hogar",2023-11-03,77.7,7,62.1,"Cash",206.14
3361,51,"F","Juguetes",2023-09-28,297.37,6,83.74,"Tarjeta",290.11
3362,45,"M","Alimentos",2023-01-02,207.04,2,2.56,"Cash",403.48
3363,62,"F","Hogar",2023-11-07,335.54,3,68.02,"Tarjeta",321.92
3364,28,"M","Hogar",2023-11-21,278.29,4,2.81,"Cash",1081.88
3365,22,"F","Ropa",2023-02-08,111.52,9,7.65,"Cash",926.9
3366,41,"F","Ropa",2023-08-24,142.16,1,16.66,"Cash",118.48
3367,69,"F","Alimentos",2023-04-17,176.78,6,89.93,"Tarjeta",106.81
3368,20,"M","Alimentos",2023-08-05,279.69,8,72.35,"Cash",618.67
3369,22,"F","Alimentos",2023-06-14,68.3,4,22.52,"Tarjeta",211.68
3370,46,"F","Hogar",2023-10-21,111.45,6,18.58,"Tarjeta",544.46
3371,25,"M","Ropa",2023-02-01,323.21,5,31.07,"Cash",1113.94
3372,20,"F","Electrónica",2023-02-21,329.16,5,9.66,"Tarjeta",1486.82
3373,63,"F","Alimentos",2023-09-07,229.72,5,33.44,"Tarjeta",764.51
3374,31,"M","Ropa",2023-04-29,392.53,7,17.64,"Cash",2263.01
3375,32,"M","Ropa",2023-01-24,261.04,7,42.36,"Transferencia",1053.24
3376,32,"M","Alimentos",2023-11-01,397.89,1,6.18,"Cash",373.3
3377,66,"M","Hogar",2023-09-20,88.57,4,94.57,"Tarjeta",19.24
3378,20,"F","Juguetes",2023-03-29,99.31,4,13.58,"Tarjeta",343.29
3379,35,"F","Electrónica",2023-02-15,28.37,4,16.13,"Tarjeta",95.18
3380,54,"F","Hogar",2023-08-26,299.29,7,48.91,"Cash",1070.35
3381,30,"F","Ropa",2023-05-25,20.56,7,32.29,"Tarjeta",97.45
3382,19,"M","Hogar",2023-05-15,149.97,7,71.13,"Tarjeta",303.07
3383,63,"M","Electrónica",2023-01-18,394.37,2,95.53,"Cash",35.26
3384,67,"F","Juguetes",2023-10-17,108.8,3,66.67,"Cash",108.79
3385,55,"M","Juguetes",2023-12-08,156.42,2,35.8,"Tarjeta",200.84
3386,23,"M","Hogar",2023-01-11,116.86,10,63.28,"Cash",429.11
3387,33,"F","Electrónica",2023-07-21,25.08,5,29.35,"Cash",88.6
3388,18,"F","Ropa",2023-07-16,208.15,10,55.32,"Transferencia",930.01
3389,52,"M","Ropa",2023-03-28,148.69,4,61.38,"Cash",229.7
3390,44,"M","Juguetes",2023-08-31,329.16,3,25.85,"Tarjeta",732.22
3391,46,"M","Ropa",2023-05-16,443.97,6,8.17,"Transferencia",2446.19
3392,44,"F","Hogar",2023-09-25,60.34,10,92.97,"Tarjeta",42.42
3393,29,"M","Juguetes",2023-03-29,182.88,9,35.55,"Transferencia",1060.8
3394,35,"M","Hogar",2023-05-31,327.15,1,43.84,"Tarjeta",183.73
3395,21,"F","Hogar",2023-03-01,478.72,4,74.38,"Tarjeta",490.59
3396,38,"F","Alimentos",2023-12-05,29.39,10,62.91,"Tarjeta",109.01
3397,63,"M","Alimentos",2023-05-19,481.4,4,82.43,"Transferencia",338.33
3398,66,"M","Electrónica",2023-02-27,296.45,9,73.69,"Transferencia",701.96
3399,60,"F","Hogar",2023-04-18,230.82,4,94.81,"Transferencia",47.92
3400,48,"F","Hogar",2023-11-18,203.07,9,10.44,"Transferencia",1636.83
3401,31,"M","Hogar",2023-05-08,230.79,7,17.3,"Transferencia",1336.04
3402,25,"M","Electrónica",2023-10-26,65.95,6,47.64,"Cash",207.19
3403,59,"F","Hogar",2023-12-13,267.34,7,85.71,"Cash",267.42
3404,63,"M","Hogar",2023-11-25,315.96,5,31.58,"Cash",1080.9
3405,48,"M","Electrónica",2023-09-19,467.88,6,68.26,"Transferencia",891.03
3406,68,"F","Electrónica",2023-08-27,115.58,8,90.23,"Tarjeta",90.34
3407,70,"F","Hogar",2023-12-04,338.19,1,92.03,"Tarjeta",26.95
3408,59,"F","Ropa",2023-04-28,383.67,1,48.41,"Transferencia",197.94
3409,36,"F","Alimentos",2023-06-23,98.86,9,29.75,"Cash",625.04
3410,64,"F","Juguetes",2023-08-31,59.46,9,59.75,"Cash",215.39
3411,34,"F","Hogar",2023-03-08,327.78,10,40.54,"Cash",1948.98
3412,34,"M","Juguetes",2023-05-06,9.31,1,85.51,"Transferencia",1.35
3413,51,"F","Juguetes",2023-03-28,221.41,5,3.53,"Cash",1067.97
3414,57,"F","Juguetes",2023-05-25,215.83,10,15.81,NA,1817.07
3415,52,"F","Ropa",2023-03-10,237.89,7,81.98,"Transferencia",300.07
3416,59,"M","Juguetes",2023-12-14,284.76,5,78.89,"Tarjeta",300.56
3417,44,"F","Juguetes",2023-11-04,188.72,8,21.03,"Cash",1192.26
3418,66,"M","Ropa",2023-11-27,339.94,10,75.13,"Tarjeta",845.43
3419,35,"F","Ropa",2023-01-18,126.52,9,88.19,"Tarjeta",134.48
3420,68,"F","Electrónica",2023-12-09,431.93,10,13.1,"Transferencia",3753.47
3421,20,"M","Alimentos",2023-10-16,209.24,1,18.43,"Tarjeta",170.68
3422,41,"F","Ropa",2023-11-27,498.27,2,72.9,"Cash",270.06
3423,19,"M","Hogar",2023-11-15,240.09,1,23.98,"Tarjeta",182.52
3424,62,"F","Electrónica",2023-05-15,487.14,7,59.36,"Cash",1385.82
3425,20,"F","Alimentos",2023-12-01,67.56,5,86.43,"Tarjeta",45.84
3426,33,"F","Alimentos",2023-04-18,332.92,2,0,"Transferencia",665.84
3427,47,"F","Alimentos",2023-10-06,263.2,5,70,"Tarjeta",394.8
3428,38,"M","Alimentos",2023-06-13,222.11,2,90.7,"Transferencia",41.31
3429,26,"M","Alimentos",2023-12-24,206.69,7,23.19,"Transferencia",1111.31
3430,44,"F","Ropa",2023-12-06,489.04,5,52.24,"Cash",1167.83
3431,59,"M","Juguetes",2023-05-18,87.17,7,76.33,"Tarjeta",144.43
3432,43,"M","Alimentos",2023-01-07,362.21,2,68.75,"Transferencia",226.38
3433,34,"F","Electrónica",2023-11-01,387.18,3,19.11,"Cash",939.57
3434,63,"F","Juguetes",2023-05-18,133.43,9,41.41,"Transferencia",703.59
3435,58,"M","Hogar",2023-03-14,104.04,2,2.92,"Cash",202
3436,52,"M","Alimentos",2023-06-25,375.9,6,64.29,"Tarjeta",805.4
3437,53,"F","Juguetes",2023-11-21,101.32,8,83.95,"Transferencia",130.09
3438,18,"M","Electrónica",2023-02-20,282.17,1,11.7,"Cash",249.16
3439,66,"F","Hogar",2023-07-09,214.99,6,21.22,"Transferencia",1016.21
3440,55,"F","Ropa",2023-09-02,207,5,22.1,"Transferencia",806.26
3441,44,"F","Alimentos",2023-12-07,317.2,2,27.25,"Tarjeta",461.53
3442,56,"M","Ropa",2023-06-18,247.987691836735,10,67.65,"Tarjeta",802.24
3443,40,"M","Hogar",2023-03-29,478.21,8,52.51,"Tarjeta",1816.82
